Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked_Q,Embarked_S,Title,FamilySize
0,3,0,0.5476250314149284,0,0,0.015712553569072387,X,False,True,Mr,1
1,3,1,0.34656948982156316,0,0,0.015094396337354966,X,True,False,Miss,1
0,1,0,0.610454888162855,1,1,0.21642978772242535,C,False,False,Mr,3
0,3,0,0.5224930887157577,0,0,0.014931805565640218,F,False,True,Mr,1
1,1,1,0.22090977632571,1,0,0.4440992237022602,C,False,False,Mrs,2
1,1,0,0.4345312892686604,0,0,0.05130978285055781,E,False,True,Mr,1
0,3,1,0.22090977632571,0,1,0.028212719478023115,X,False,False,Miss,2
0,3,0,0.3088715757728072,0,0,0.015110792045427042,X,True,False,Mr,1
0,3,0,0.32143754712239253,1,0,0.015330377421392339,X,False,True,Mr,2
0,2,0,0.4847951746670017,0,0,0.050748620223090936,X,False,True,Mr,1
1,2,1,0.5601910027645137,0,0,0.026350245115835676,X,False,True,Mrs,1
1,1,0,0.5224930887157577,0,0,0.05130978285055781,E,False,True,Mr,1
1,1,1,0.2711736617240512,0,0,0.29580589980036276,X,False,True,Miss,1
1,3,0,0.34656948982156316,1,1,0.029757819776815374,X,False,False,Master,3
1,1,1,0.2963056044232219,0,0,0.09662576327876685,C,False,False,Mlle,1
0,1,0,0.34656948982156316,0,0,0.051822148727810165,C,False,True,Mr,1
1,1,0,0.5978889168132697,1,0,0.10149724044618187,C,False,True,Mr,2
0,3,0,0.35913546117114853,0,0,0.018510168852370702,X,False,True,Mr,1
0,2,0,0.648152802211611,0,0,0.025374310111545468,X,False,True,Mr,1
0,3,0,0.2334757476752953,0,0,0.014931805565640218,F,False,True,Mr,1
1,1,1,0.4722292033174164,0,0,0.4440992237022602,C,False,False,Miss,1
1,2,1,0.33400351847197784,0,0,0.020494635090094415,E,False,True,Miss,1
0,3,0,0.34656948982156316,0,0,0.030253985132996517,X,True,False,Mr,1
0,3,0,0.4093993465694898,0,0,0.015175789316712771,X,False,True,Mr,1
1,2,1,0.0701181201306861,0,1,0.06441171028315387,X,False,True,Miss,2
0,3,0,0.20834380497612465,1,0,0.013768881414528002,X,False,True,Mr,2
0,2,0,0.4219653179190751,0,0,0.025374310111545468,X,False,True,Mr,1
0,2,0,0.6230208595124404,0,0,0.025374310111545468,X,False,True,Mr,1
1,1,0,0.33400351847197784,1,0,0.10364429745562033,E,False,True,Mr,2
0,3,0,0.24604171902488062,0,0,0.016908073949327893,X,False,True,Mr,1
1,2,1,0.37170143252073384,3,0,0.04098927018018883,X,False,True,Mrs,4
1,3,1,0.34656948982156316,0,0,0.015102594191391004,X,True,False,Miss,1
0,2,0,0.3088715757728072,1,0,0.050748620223090936,X,False,True,Mr,2
0,3,1,0.3088715757728072,1,0,0.015468569817999833,X,False,True,Miss,2
1,1,1,0.35913546117114853,0,0,0.41250332793836464,B,False,True,Miss,1
0,3,0,0.1329479768786127,0,0,0.036670757786204655,X,False,False,Mr,1
0,2,0,0.34656948982156316,0,0,0.0,X,False,True,Mr,1
0,2,0,0.2837396330736366,0,0,0.025374310111545468,X,False,True,Mr,1
0,2,0,0.2837396330736366,0,0,0.025374310111545468,X,False,True,Mr,1
0,3,0,0.35285247549635584,0,0,0.031425107138144774,X,False,True,Mr,1
0,3,1,0.5978889168132697,1,3,0.06709553154495196,X,False,True,Mrs,5
1,1,0,0.4345312892686604,0,0,1.0,B,False,False,Mr,1
0,3,0,0.34656948982156316,0,0,0.015411575213749286,X,False,True,Mr,1
0,3,0,0.34656948982156316,0,0,0.015411575213749286,X,False,True,Mr,1
1,1,0,0.34656948982156316,0,0,0.05855610025741262,D,False,True,Mr,1
0,1,0,0.4470972606182458,1,0,0.15390495017656614,C,False,True,Mr,2
1,1,1,0.2586076903744659,2,2,0.5121218935012878,B,False,False,Miss,5
0,3,0,0.2963056044232219,1,0,0.031425107138144774,X,False,True,Mr,2
1,3,0,0.38426740387031916,0,0,0.015468569817999833,X,False,True,Mr,1
0,1,0,0.8743402865041467,1,1,0.13858277060920987,B,False,True,Capt,3
0,3,0,0.19577783362653933,1,1,0.03952536767375352,X,False,True,Mr,3
1,2,1,0.37170143252073384,0,0,0.025374310111545468,X,False,True,Miss,1
0,1,0,0.2334757476752953,1,0,0.10364429745562033,D,False,True,Mr,2
0,3,0,0.38426740387031916,0,0,0.015126992566498259,X,True,False,Mr,1
1,2,1,0.04498617743151546,1,1,0.044893010197349675,X,False,True,Miss,3
1,3,0,0.0701181201306861,0,1,0.024349578357040744,E,False,True,Master,2
0,3,0,0.4093993465694898,0,0,0.018542765081513996,X,False,True,Mr,1
0,3,0,0.2837396330736366,0,0,0.015411575213749286,X,False,True,Mr,1
1,2,1,0.5978889168132697,1,2,0.12687155055772734,X,False,True,Mrs,4
1,2,0,0.003141492837396331,1,1,0.028302115124416098,X,False,True,Master,3
0,3,0,0.34656948982156316,0,0,0.015216388212891242,X,False,True,Mr,1
0,2,0,0.22090977632571,0,0,0.022446505098674838,X,False,True,Mr,1
0,3,0,0.4219653179190751,0,0,0.015712553569072387,X,False,True,Mr,1
1,1,1,0.4093993465694898,0,0,0.16883675574220638,B,False,True,Countess,1
0,3,0,0.34656948982156316,0,0,0.028302115124416098,X,False,True,Mr,1
0,3,0,0.5099271173661725,0,0,0.013907073811135496,X,False,True,Mr,1
1,3,0,0.24604171902488062,0,0,0.014110458666029575,X,False,False,Mr,1
1,1,1,0.4470972606182458,1,2,0.23422440102965048,B,False,True,Mrs,4
0,3,0,0.19577783362653933,0,0,0.015175789316712771,X,False,True,Mr,1
1,1,1,0.6355868308620256,1,0,0.15216446768991498,D,False,True,Mrs,2
0,1,0,0.34656948982156316,0,0,0.07729405233978466,X,False,False,Dr,1
0,3,1,0.3779844181955265,0,0,0.015126992566498259,X,True,False,Miss,1
0,3,0,0.34656948982156316,1,0,0.04713766070721715,X,True,False,Mr,2
0,3,0,0.39683337521990447,0,0,0.016322512946753766,X,False,True,Mr,1
0,3,0,0.2963056044232219,0,0,0.018542765081513996,X,False,True,Mr,1
0,3,0,0.5978889168132697,0,0,0.015330377421392339,X,False,True,Mr,1
0,2,1,0.7109826589595376,0,0,0.020494635090094415,E,False,True,Mrs,1
0,3,0,0.34656948982156316,0,0,0.014102260811993537,X,False,False,Mr,1
1,2,1,0.6732847449107816,1,3,0.044893010197349675,X,False,True,Mrs,5
0,3,0,0.22090977632571,0,0,0.015126992566498259,X,False,True,Mr,1
0,3,0,0.34656948982156316,0,0,0.015126992566498259,F,True,False,Mr,1
1,3,1,0.05755214878110078,0,0,0.024349578357040744,X,False,True,Miss,1
0,3,0,0.34656948982156316,0,0,0.015102594191391004,X,True,False,Mr,1
1,1,1,0.5350590600653431,0,1,0.41250332793836464,B,False,True,Mrs,2
1,3,1,0.15807991957778336,0,0,0.014110458666029575,X,False,False,Miss,1
1,1,1,0.20834380497612465,1,0,0.11125659048908397,B,False,True,Mrs,2
0,1,0,0.35913546117114853,0,0,0.05855610025741262,D,False,True,Mr,1
0,3,0,0.34656948982156316,1,2,0.04577135170121086,X,False,True,Mr,4
0,3,0,0.3088715757728072,0,0,0.013760683560491965,X,False,True,Mr,1
0,3,0,0.3088715757728072,0,0,0.014151057562208049,X,False,True,Mr,1
1,3,1,0.22090977632571,0,0,0.014630827210317117,X,False,True,Miss,1
0,3,0,0.09525006282985675,4,1,0.05684821399990475,X,True,False,Master,6
1,3,0,0.007288263382759488,1,2,0.04015972542654215,X,False,True,Master,4
0,1,0,0.5727569741140991,0,0,0.15458810467956932,B,False,False,Mr,1
0,3,0,0.34656948982156316,0,0,0.015126992566498259,X,True,False,Mr,1
0,2,0,0.19577783362653933,0,0,0.050748620223090936,X,False,True,Mr,1
0,3,1,0.34656948982156316,8,2,0.13575255909676825,X,False,True,Miss,11
0,1,0,0.34656948982156316,0,0,0.05991421140938287,X,False,False,Mr,1
0,3,0,0.3088715757728072,0,0,0.015411575213749286,X,False,True,Mr,1
0,2,0,0.4847951746670017,0,0,0.025374310111545468,X,False,True,Mr,1
1,1,1,0.610454888162855,0,0,0.050610427826483444,D,False,True,Dr,1
1,3,1,0.38426740387031916,0,0,0.016948672845506364,X,False,True,Mrs,1
0,3,0,0.37170143252073384,0,0,0.014110458666029575,X,False,False,Mr,1
0,3,1,0.37170143252073384,1,1,0.04713766070721715,X,False,True,Mrs,3
0,2,0,0.4219653179190751,0,0,0.025374310111545468,X,False,True,Mr,1
1,2,1,0.38426740387031916,1,1,0.05123658772523604,X,False,True,Mrs,3
1,1,0,0.1329479768786127,1,2,0.23422440102965048,B,False,True,Master,4
1,3,0,0.0,0,1,0.016623491302076868,X,False,False,Master,2
1,3,0,0.33400351847197784,0,0,0.013614293309848433,X,False,True,Mr,1
0,3,0,0.38426740387031916,0,0,0.015175789316712771,X,False,True,Mr,1
0,1,0,0.4847951746670017,0,0,0.0,A,False,True,Mr,1
0,3,1,0.22090977632571,0,0,0.015175789316712771,X,False,True,Miss,1
0,2,0,0.4847951746670017,0,0,0.025374310111545468,X,False,True,Mr,1
1,1,1,0.4093993465694898,1,0,0.10364429745562033,E,False,True,Mrs,2
0,3,0,0.32143754712239253,0,0,0.015395374692678068,X,False,True,Mr,1
0,3,0,0.4847951746670017,0,0,0.04713766070721715,X,False,True,Mr,1
0,2,0,0.4345312892686604,0,0,0.020494635090094415,X,False,True,Mr,1
0,3,1,0.0701181201306861,4,2,0.06104473451835265,X,False,True,Miss,7
0,3,0,0.3779844181955265,0,0,0.015712553569072387,X,False,True,Mr,1
0,1,0,0.34656948982156316,0,0,0.0,B,False,True,Mr,1
0,3,1,0.2837396330736366,0,0,0.015468569817999833,X,False,True,Miss,1
0,2,0,0.38426740387031916,1,1,0.07222738817151159,X,False,False,Mr,3
0,3,0,0.5350590600653431,0,0,0.012589561555343713,X,False,True,Mr,1
0,3,0,0.12038200552902739,3,2,0.05445717323939373,X,False,True,Master,6
1,1,1,0.648152802211611,1,1,0.18249984580226933,B,False,True,Mrs,3
1,3,0,0.33400351847197784,0,0,0.016908073949327893,X,False,True,Mr,1
0,1,0,0.4722292033174164,0,0,0.0,X,False,True,Jonkheer,1
1,3,1,0.33400351847197784,0,1,0.024349578357040744,E,False,True,Mrs,2
0,3,0,0.01985423473234481,4,1,0.07746484096553544,X,False,True,Master,6
0,3,0,0.34656948982156316,0,0,0.013565496559633922,X,True,False,Mr,1
0,3,0,0.34656948982156316,0,0,0.11027245763075773,X,False,True,Mr,1
1,2,0,0.007288263382759488,0,2,0.07222738817151159,X,False,False,Master,3
1,3,0,0.34656948982156316,0,0,0.015126992566498259,X,True,False,Mr,1
1,1,1,0.7738125157074642,0,0,0.15614960068643363,B,False,True,Mrs,1
1,3,1,0.18321186227695402,1,0,0.028212719478023115,X,False,False,Mrs,2
1,2,0,0.005152048253329982,1,1,0.03659756266088288,X,False,True,Master,3
0,3,0,0.34656948982156316,0,0,0.014110458666029575,X,False,False,Mr,1
0,3,0,0.2837396330736366,0,0,0.015330377421392339,X,False,True,Mr,1
0,3,0,0.22090977632571,0,0,0.016200521071217493,X,False,True,Mr,1
1,1,1,0.4847951746670017,1,1,0.16231419173453318,E,False,False,Miss,3
0,3,0,0.2586076903744659,0,0,0.016908073949327893,X,False,True,Mr,1
0,3,0,0.34656948982156316,0,0,0.015712553569072387,X,False,True,Mr,1
1,3,0,0.39683337521990447,0,0,0.11027245763075773,X,False,True,Mr,1
1,1,0,0.34656948982156316,0,0,0.057970539254838485,C,False,False,Mr,1
0,3,0,0.24604171902488062,0,0,0.015468569817999833,X,False,True,Mr,1
0,2,0,0.19577783362653933,0,0,0.020494635090094415,X,False,True,Mr,1
1,1,1,0.37170143252073384,0,0,0.060507970265993034,X,False,False,Miss,1
0,3,0,0.4282483035938678,0,0,0.012565163180236457,X,False,False,Mr,1
0,3,0,0.20834380497612465,0,0,0.016908073949327893,X,False,True,Mr,1
0,3,0,0.5224930887157577,0,0,0.014736618564782174,X,False,True,Mr,1
0,3,0,0.34656948982156316,8,2,0.13575255909676825,X,False,True,Mr,11
0,3,0,0.4345312892686604,0,0,0.015411575213749286,X,False,False,Mr,1
0,2,0,0.34656948982156316,0,1,0.06441171028315387,X,False,True,Rev,2
1,1,1,0.34656948982156316,1,0,0.17391981561855152,C,False,False,Mrs,2
0,3,0,0.04498617743151546,4,2,0.06104473451835265,X,False,True,Master,7
0,3,0,0.9246041719024881,0,0,0.015175789316712771,X,False,True,Mr,1
0,3,1,0.10781603417944208,1,1,0.029757819776815374,X,False,False,Miss,3
1,1,1,0.19577783362653933,0,1,0.07690367833806856,D,False,True,Miss,2
0,2,1,0.5476250314149284,1,0,0.050748620223090936,X,False,True,Mrs,2
1,3,1,0.22090977632571,0,1,0.018249984580226933,X,False,True,Mrs,2
1,1,1,0.5601910027645137,1,1,0.32179836714362564,X,False,True,Mrs,3
1,1,0,0.6355868308620256,0,0,0.051822148727810165,E,False,True,Mr,1
1,3,1,0.2963056044232219,0,3,0.03758969818624431,X,False,False,Mrs,4
0,3,0,0.34656948982156316,0,0,0.014110458666029575,X,False,False,Mr,1
0,3,0,0.5099271173661725,2,0,0.027537567642055148,X,False,True,Mr,3
0,2,0,0.2586076903744659,1,0,0.022446505098674838,X,False,True,Mr,2
1,1,1,0.5978889168132697,0,0,0.050610427826483444,D,False,True,Mrs,1
0,3,1,0.34656948982156316,8,2,0.13575255909676825,X,False,True,Miss,11
0,2,0,0.2963056044232219,0,0,0.025374310111545468,X,False,True,Mr,1
1,2,1,0.5224930887157577,0,0,0.025374310111545468,X,False,True,Mrs,1
1,2,1,0.33400351847197784,1,0,0.027049600139910042,X,False,False,Miss,2
0,1,0,0.38426740387031916,0,0,0.09856123757927521,A,False,True,Mr,1
0,3,0,0.34656948982156316,0,0,0.018542765081513996,X,False,True,Mr,1
1,3,0,0.04498617743151546,1,1,0.021730754366528396,X,False,True,Master,3
0,3,0,0.32143754712239253,0,0,0.015411575213749286,X,False,True,Mr,1
1,1,1,0.5853229454636844,1,1,0.10257896680493714,D,False,True,Mrs,3
0,1,0,0.4093993465694898,0,0,0.009759350042902102,B,False,True,Mr,1
0,3,0,0.5853229454636844,0,0,0.017566830077223785,X,False,True,Mr,1
1,2,1,0.34656948982156316,1,0,0.04684488020593009,X,False,False,Mrs,2
1,3,1,0.18321186227695402,0,0,0.014102260811993537,X,False,False,Miss,1
0,3,0,0.24604171902488062,0,0,0.019217721730481106,X,False,True,Mr,1
0,3,0,0.2334757476752953,0,0,0.015411575213749286,X,False,True,Mr,1
0,3,0,0.34656948982156316,0,0,0.015411575213749286,X,False,True,Mr,1
1,1,1,0.6984166876099522,0,1,0.16231419173453318,C,False,False,Mrs,2
1,2,1,0.3088715757728072,0,1,0.050748620223090936,X,False,True,Mrs,2
0,3,0,0.4093993465694898,0,0,0.015411575213749286,X,False,True,Mr,1
0,3,1,0.2711736617240512,0,0,0.02052723131923771,X,False,True,Miss,1
0,2,0,0.34656948982156316,0,0,0.020494635090094415,X,False,True,Mr,1
0,3,0,0.3088715757728072,0,0,0.013760683560491965,X,False,True,Mr,1
0,3,1,0.4847951746670017,0,5,0.05684821399990475,X,True,False,Mrs,6
0,2,0,0.33400351847197784,0,0,0.025374310111545468,X,False,True,Rev,1
1,1,1,0.2334757476752953,0,0,0.05855610025741262,B,False,True,Miss,1
0,3,1,0.34656948982156316,1,2,0.04577135170121086,X,False,True,Miss,4
1,1,0,0.32143754712239253,0,0,0.05855610025741262,C,False,False,Mr,1
0,3,0,0.39683337521990447,0,0,0.015126992566498259,X,True,False,Mr,1
